timestamp,MILL_OUTLET_TEMP,MILL_BEARING_VIB,MILL_MOTOR_CURRENT,BUNKER_COAL_TEMP,BELT_MISALIGNMENT,FURNACE_DRAFT_PRES,DRUM_LEVEL,MAIN_STEAM_TEMP,MAIN_STEAM_PRES,FEGT,FLAME_SCANNER,WATERWALL_TEMP,SHAFT_VIB,BEARING_METAL_TEMP,LUBE_OIL_PRES,STATOR_WINDING_TEMP,RPM,CONDENSER_VACUUM,CONDENSER_COND,HOTWELL_LEVEL,BFP_BEARING_VIB,DEAERATOR_LEVEL,GEN_DIFF_PROT,TRANSFORMER_DGA,TRANSFORMER_TEMP,BUCHHOLZ_RELAY,BREAKER_STATUS,STACK_SO2,STACK_OPACITY,ESP_FIELD_CURRENT,ID_FAN_VIB,FGD_SLURRY_PH
2026-07-09 07:30:49.527886+00:00,81.34,3.33,117.88,44.36,0.0,-9.87,0.0,539.2,159.7,1105.48,0.97,300.75,82.28,71.32,1.18,105.55,2785.05,-698.81,0.1,53.58,2.81,0.0,0.0,4.9,73.36,0.0,0.95,246.86,4.0,494.24,3.48,5.79
2026-07-09 07:30:52.560077+00:00,81.69,3.31,119.0,43.92,0.0,-9.94,0.0,536.89,157.56,1111.89,0.96,298.88,81.52,71.1,1.2,105.98,2775.43,-702.23,0.11,53.68,2.81,0.0,0.0,4.94,74.04,0.0,0.95,249.01,3.99,491.25,3.51,5.83
2026-07-09 07:30:55.582547+00:00,82.32,3.31,118.35,44.0,0.0,-9.99,0.0,535.51,157.01,1117.41,0.95,301.88,81.53,70.9,1.19,106.9,2766.48,-700.28,0.11,53.5,2.83,0.0,0.0,4.95,73.51,0.0,0.94,249.27,3.99,499.32,3.51,5.77
2026-07-09 07:30:58.599412+00:00,82.8,3.34,118.79,44.42,0.0,-9.91,0.0,529.88,158.93,1120.11,0.95,298.93,81.2,70.56,1.2,107.36,2774.56,-702.52,0.11,53.69,2.85,0.0,0.0,4.99,74.07,0.0,0.94,246.1,4.0,490.49,3.55,5.78
2026-07-09 07:31:01.610667+00:00,82.02,3.34,118.19,44.45,0.0,-9.87,0.0,524.67,158.87,1110.23,0.94,296.87,80.63,70.46,1.19,107.02,2767.4,-703.07,0.11,53.32,2.88,0.0,0.0,4.92,73.57,0.0,0.94,245.48,3.99,492.8,3.55,5.78
2026-07-09 07:31:04.898204+00:00,81.38,3.36,119.11,44.48,0.0,-9.91,0.0,527.56,156.96,1107.88,0.94,294.44,80.04,70.9,1.19,105.97,2772.46,-708.04,0.11,53.15,2.87,0.0,0.0,4.95,72.89,0.0,0.93,245.93,4.01,493.62,3.54,5.75
2026-07-09 07:31:08.001013+00:00,81.76,3.35,118.46,44.86,0.0,-9.83,0.0,526.46,158.02,1116.92,0.93,292.5,80.52,70.55,1.18,105.42,2762.53,-713.69,0.11,53.07,2.85,0.0,0.0,4.97,73.05,0.0,0.94,246.21,4.03,494.61,3.51,5.74
2026-07-09 07:31:11.020581+00:00,81.26,3.34,119.82,44.58,0.0,-9.92,0.0,523.27,159.4,1108.06,0.94,294.78,80.54,71.15,1.19,105.51,2784.8,-712.63,0.11,52.78,2.85,0.0,0.0,4.96,72.69,0.0,0.93,247.08,4.02,500.14,3.54,5.69
2026-07-09 07:31:14.036439+00:00,80.84,3.35,117.65,44.3,0.0,-9.9,0.0,520.8,158.37,1110.38,0.94,296.18,80.53,71.12,1.19,105.99,2769.89,-711.06,0.11,52.73,2.83,0.0,0.0,4.92,72.75,0.0,0.93,248.93,4.0,491.88,3.54,5.74
2026-07-09 07:31:17.067197+00:00,80.41,3.35,119.42,44.29,0.0,-9.97,0.0,518.46,159.16,1107.97,0.94,297.09,80.93,70.65,1.18,106.32,2770.62,-710.64,0.11,52.38,2.83,0.0,0.0,4.98,72.46,0.0,0.92,249.58,4.03,492.66,3.54,5.71
2026-07-09 07:31:20.077646+00:00,80.61,3.36,119.29,43.93,0.0,-9.86,0.0,512.87,159.61,1117.71,0.95,296.44,81.09,71.31,1.19,107.15,2742.49,-704.49,0.11,52.16,2.8,0.0,0.0,4.94,72.72,0.0,0.93,247.18,4.06,495.93,3.53,5.72
2026-07-09 07:31:23.095929+00:00,80.23,3.34,117.7,43.74,0.0,-9.97,0.0,509.72,158.98,1124.94,0.95,297.3,81.64,70.78,1.19,107.18,2759.62,-700.41,0.11,51.86,2.81,0.0,0.0,4.96,72.18,0.0,0.93,247.45,4.07,495.99,3.54,5.67
2026-07-09 07:31:26.116451+00:00,80.8,3.37,118.99,43.98,0.0,-10.01,0.0,514.09,160.54,1133.68,0.94,298.33,81.2,70.25,1.21,106.55,2754.19,-699.22,0.11,51.46,2.84,0.0,0.0,4.99,72.83,0.0,0.92,250.21,4.11,504.18,3.55,5.71
2026-07-09 07:31:29.128997+00:00,80.18,3.4,119.57,43.97,0.0,-9.91,0.0,509.5,161.42,1138.26,0.94,295.51,81.55,69.81,1.21,107.02,2762.67,-702.65,0.1,51.45,2.86,0.0,0.0,5.03,72.64,0.0,0.91,250.32,4.09,498.16,3.53,5.75
2026-07-09 07:31:32.156160+00:00,80.61,3.38,120.35,43.65,0.0,-9.98,0.0,510.57,158.81,1147.74,0.95,297.38,82.16,69.71,1.21,106.49,2764.85,-703.39,0.11,51.91,2.83,0.0,0.0,5.05,73.21,0.0,0.92,248.61,4.11,498.03,3.53,5.75
2026-07-09 07:31:35.165006+00:00,81.16,3.4,120.64,44.03,0.0,-10.09,0.0,509.96,161.15,1139.24,0.94,299.28,81.61,69.3,1.19,105.47,2770.96,-707.49,0.1,52.18,2.84,0.0,0.0,4.96,73.82,0.0,0.92,249.23,4.1,495.51,3.55,5.78
2026-07-09 07:31:38.171508+00:00,81.7,3.4,120.06,44.15,0.0,-9.93,0.0,506.92,159.68,1132.03,0.94,296.12,81.33,69.08,1.2,105.72,2751.22,-710.31,0.1,52.59,2.86,0.0,0.0,5.02,73.32,0.0,0.92,248.84,4.09,502.84,3.52,5.79
2026-07-09 07:31:41.181476+00:00,81.32,3.4,120.78,44.56,0.0,-10.01,0.0,506.36,159.23,1131.1,0.94,296.17,81.47,69.21,1.21,105.18,2721.67,-716.0,0.1,52.98,2.88,0.0,0.0,4.96,73.49,0.0,0.92,249.1,4.13,495.08,3.55,5.82
2026-07-09 07:31:44.191738+00:00,82.16,3.43,120.48,45.01,0.0,-9.98,0.0,509.37,158.77,1120.89,0.94,293.31,82.22,69.65,1.21,105.64,2711.39,-716.73,0.1,52.57,2.88,0.0,0.0,5.01,73.36,0.0,0.93,250.77,4.09,500.18,3.55,5.86
2026-07-09 07:31:47.200572+00:00,82.99,3.4,119.6,44.94,0.0,-10.06,0.0,504.63,159.29,1120.28,0.95,293.62,82.76,70.31,1.19,106.28,2686.25,-717.9,0.11,52.26,2.85,0.0,0.0,4.98,73.32,0.0,0.94,248.54,4.09,496.86,3.54,5.87
2026-07-09 07:31:50.217214+00:00,83.16,3.39,118.82,45.15,0.0,-9.99,0.0,505.78,160.92,1128.07,0.95,293.44,83.24,70.33,1.19,105.81,2669.81,-714.47,0.1,52.62,2.86,0.0,0.0,4.97,73.46,0.0,0.94,252.36,4.09,499.95,3.55,5.81
2026-07-09 07:31:53.230684+00:00,82.54,3.42,120.06,44.86,0.0,-10.04,0.0,510.12,161.02,1121.05,0.95,296.52,82.54,70.23,1.2,105.12,2694.41,-711.46,0.1,52.62,2.88,0.0,0.0,5.01,73.67,0.0,0.94,248.16,4.06,503.56,3.55,5.86
2026-07-09 07:31:56.247753+00:00,81.85,3.44,120.57,45.19,0.0,-10.03,0.0,506.26,160.17,1123.15,0.94,293.83,82.57,69.6,1.21,106.07,2665.12,-706.11,0.1,52.99,2.87,0.0,0.0,4.96,73.96,0.0,0.94,247.9,4.09,501.86,3.56,5.88
2026-07-09 07:31:59.286148+00:00,82.09,3.46,119.87,44.94,0.0,-10.02,0.0,504.18,159.67,1127.78,0.95,291.6,83.3,69.05,1.19,105.63,2682.25,-710.47,0.1,53.39,2.86,0.0,0.0,5.03,74.16,0.0,0.94,247.51,4.11,497.96,3.59,5.92
2026-07-09 07:32:02.306249+00:00,82.48,3.45,120.1,44.65,0.0,-10.07,0.0,505.01,160.47,1132.58,0.95,288.6,83.52,69.24,1.19,105.02,2668.83,-713.17,0.11,53.36,2.84,0.0,0.0,5.02,74.17,0.0,0.94,249.74,4.07,498.37,3.6,5.87
2026-07-09 07:32:05.322740+00:00,82.22,3.46,120.84,44.69,0.0,-9.96,0.0,509.6,161.53,1136.45,0.96,287.24,83.85,69.97,1.2,105.59,2660.47,-714.95,0.11,53.37,2.82,0.0,0.0,4.98,73.5,0.0,0.94,251.21,4.04,501.71,3.62,5.88
2026-07-09 07:32:08.332178+00:00,81.92,3.44,119.57,44.28,0.0,-10.08,0.0,511.87,160.98,1126.67,0.95,285.79,84.19,70.49,1.21,106.46,2644.39,-708.6,0.11,53.55,2.84,0.0,0.0,5.01,73.51,0.0,0.94,251.87,4.06,495.44,3.64,5.92
2026-07-09 07:32:11.348285+00:00,81.68,3.45,120.56,44.69,0.0,-9.95,0.0,516.07,161.36,1136.57,0.94,286.37,83.88,71.12,1.21,106.8,2636.4,-713.03,0.11,53.5,2.85,0.0,0.0,4.99,73.89,0.0,0.94,248.68,4.04,500.48,3.65,5.96
2026-07-09 07:32:14.358783+00:00,82.49,3.43,119.43,44.76,0.0,-9.97,0.0,521.17,160.27,1134.4,0.94,285.33,83.63,71.24,1.19,106.81,2659.02,-716.29,0.11,53.87,2.85,0.0,0.0,5.01,74.27,0.0,0.93,248.11,4.03,501.66,3.62,5.98
2026-07-09 07:32:17.365151+00:00,82.39,3.41,119.6,44.72,0.0,-10.04,0.0,520.21,158.53,1141.63,0.93,285.52,84.34,71.52,1.2,106.04,2664.79,-717.79,0.11,54.04,2.88,0.0,0.0,4.96,74.21,0.0,0.94,248.09,4.01,503.01,3.59,6.0
2026-07-09 07:32:20.376150+00:00,82.92,3.42,119.47,44.47,0.0,-9.96,0.0,517.72,159.43,1149.98,0.92,282.48,84.75,72.01,1.21,105.57,2647.89,-714.57,0.11,54.07,2.86,0.0,0.0,4.98,74.17,0.0,0.94,249.02,4.05,498.08,3.58,6.04
2026-07-09 07:32:23.387138+00:00,83.16,3.39,120.58,44.34,0.0,-9.91,0.0,517.46,158.83,1160.11,0.93,285.13,85.45,72.23,1.2,106.59,2660.98,-718.43,0.11,53.9,2.86,0.0,0.0,5.04,73.64,0.0,0.94,251.89,4.02,504.81,3.56,5.99
2026-07-09 07:32:26.406139+00:00,83.14,3.39,119.08,43.96,0.0,-10.02,0.0,513.47,160.73,1164.96,0.94,282.85,85.43,72.53,1.2,107.02,2639.72,-720.45,0.11,54.37,2.86,0.0,0.0,4.97,73.45,0.0,0.93,250.65,4.03,500.09,3.55,5.99
2026-07-09 07:32:29.427284+00:00,82.66,3.36,120.22,44.31,0.0,-10.02,0.0,518.84,159.46,1156.47,0.93,286.04,85.62,72.49,1.21,107.35,2614.84,-723.89,0.11,54.14,2.88,0.0,0.0,4.98,73.73,0.0,0.94,252.01,4.05,502.45,3.58,6.03
2026-07-09 07:32:32.438727+00:00,83.37,3.36,120.57,44.09,0.0,-9.98,0.0,520.27,159.34,1152.29,0.93,286.61,85.49,72.03,1.2,107.44,2614.0,-726.45,0.11,54.34,2.86,0.0,0.0,4.97,74.18,0.0,0.94,251.62,4.07,497.86,3.61,6.01
2026-07-09 07:32:35.452198+00:00,83.65,3.38,119.13,43.96,0.0,-9.99,0.0,523.25,158.57,1147.23,0.93,288.68,84.84,72.18,1.21,107.87,2610.34,-731.33,0.11,54.47,2.85,0.0,0.0,5.01,74.4,0.0,0.95,250.49,4.09,502.75,3.62,6.07
2026-07-09 07:32:38.474148+00:00,83.56,3.4,119.0,43.86,0.0,-10.09,0.0,523.35,158.77,1150.15,0.93,288.86,84.51,71.89,1.2,106.93,2614.29,-735.33,0.11,54.3,2.84,0.0,0.0,5.01,74.49,0.0,0.96,251.56,4.13,500.0,3.64,6.02
2026-07-09 07:32:41.493530+00:00,83.34,3.43,119.18,44.25,0.0,-10.02,0.0,524.96,160.04,1145.06,0.93,286.8,84.94,71.8,1.21,106.23,2636.59,-731.77,0.11,54.56,2.82,0.0,0.0,5.02,74.98,0.0,0.95,249.94,4.14,500.01,3.64,5.97
2026-07-09 07:32:44.506234+00:00,83.24,3.41,119.88,44.69,0.0,-10.0,0.0,522.16,159.57,1148.71,0.93,285.89,84.77,72.39,1.21,106.85,2658.15,-736.8,0.11,54.57,2.8,0.0,0.0,4.97,75.5,0.0,0.96,248.03,4.17,498.14,3.63,5.96
2026-07-09 07:32:47.517622+00:00,83.68,3.4,119.17,44.28,0.0,-10.0,0.0,519.76,159.1,1147.63,0.93,285.11,84.8,71.83,1.2,106.81,2672.16,-730.85,0.11,54.47,2.83,0.0,0.0,5.03,75.73,0.0,0.96,249.6,4.17,499.8,3.64,5.97
2026-07-09 07:32:52.001522+00:00,84.87,3.0,119.91,45.1,0.0,-9.96,0.0,567.91,159.84,1054.41,1.0,319.92,79.74,75.33,1.21,105.43,3002.09,-647.57,0.1,50.15,2.99,0.0,0.0,5.01,70.02,0.0,1.0,249.43,4.0,497.99,3.51,5.51
2026-07-09 07:32:55.336488+00:00,84.6,3.0,119.9,45.09,0.0,-9.99,0.0,568.55,160.79,1058.63,1.0,320.23,80.17,75.09,1.2,105.66,2990.59,-645.75,0.1,50.17,2.98,0.0,0.0,5.0,69.95,0.0,1.0,250.21,4.0,500.49,3.51,5.52
2026-07-09 07:32:58.364152+00:00,84.7,2.99,120.48,45.14,0.0,-10.03,0.0,570.73,160.79,1059.01,1.0,319.96,80.05,75.35,1.2,105.55,2987.61,-647.17,0.1,50.26,2.99,0.0,0.0,4.98,70.01,0.0,1.0,250.73,4.01,500.81,3.51,5.5
2026-07-09 07:33:01.389579+00:00,85.05,2.98,120.54,45.1,0.0,-10.03,0.0,571.63,159.82,1052.53,1.0,321.21,79.85,74.93,1.21,105.62,2975.34,-648.53,0.1,50.41,3.0,0.0,0.0,5.0,70.3,0.0,1.0,249.54,3.99,502.22,3.52,5.48
2026-07-09 07:33:04.422129+00:00,84.81,2.98,110.62,45.07,0.0,-9.17,0.0,572.93,147.69,1048.75,1.0,321.21,79.49,74.69,1.1,105.9,2989.97,-650.15,0.1,50.45,3.0,0.0,0.0,4.6,70.08,0.0,1.0,230.95,3.99,459.11,3.52,5.46
2026-07-09 07:33:07.458055+00:00,84.6,2.99,110.22,44.97,0.0,-9.17,0.0,572.73,146.87,1049.41,1.0,321.64,79.33,74.69,1.11,105.49,2998.0,-653.04,0.1,50.3,3.0,0.0,0.0,4.6,70.23,0.0,1.0,229.87,4.01,458.94,3.52,5.48
2026-07-09 07:33:10.470483+00:00,84.86,2.99,110.4,44.91,0.0,-9.24,0.0,570.13,147.68,1052.08,1.0,322.38,79.29,75.08,1.11,105.78,2992.42,-654.89,0.1,50.14,3.0,0.0,0.0,4.58,70.29,0.0,1.0,231.1,4.0,460.72,3.51,5.48
2026-07-09 07:33:13.493221+00:00,84.79,2.99,110.67,44.96,0.0,-9.18,0.0,570.55,146.47,1050.26,1.0,322.51,79.66,75.26,1.11,106.17,2994.23,-653.9,0.1,49.9,2.99,0.0,0.0,4.58,70.1,0.0,1.0,229.8,4.01,459.24,3.5,5.46
2026-07-09 07:33:16.520890+00:00,85.09,2.99,109.98,44.85,0.0,-9.2,0.0,568.86,147.31,1048.85,1.0,322.54,80.11,75.11,1.11,105.7,3008.41,-652.69,0.1,50.09,2.99,0.0,0.0,4.61,70.3,0.0,1.0,229.42,4.0,461.25,3.49,5.44
2026-07-09 07:33:19.540282+00:00,84.99,2.99,110.66,44.97,0.0,-9.24,0.0,570.99,147.45,1048.54,0.99,323.68,80.32,75.36,1.11,105.68,3003.47,-651.54,0.1,49.91,2.98,0.0,0.0,4.61,69.92,0.0,1.0,230.98,4.01,459.54,3.48,5.44
2026-07-09 07:33:22.566957+00:00,85.4,3.0,110.58,44.96,0.0,-9.21,0.0,570.08,147.78,1047.68,1.0,323.26,80.21,75.25,1.11,105.89,3002.34,-653.52,0.1,49.97,2.98,0.0,0.0,4.61,69.64,0.0,0.99,230.83,4.0,459.79,3.47,5.43
2026-07-09 07:33:25.583652+00:00,85.41,3.01,110.59,45.06,0.0,-9.22,0.0,566.98,147.21,1046.43,1.0,322.24,80.46,75.17,1.1,105.47,3005.08,-655.74,0.1,49.98,2.99,0.0,0.0,4.6,69.85,0.0,0.99,231.03,3.99,461.73,3.46,5.42
2026-07-09 07:33:28.589039+00:00,85.22,3.0,110.86,45.1,0.0,-9.16,0.0,568.91,147.85,1048.11,1.0,321.24,80.04,75.32,1.11,105.19,3014.49,-656.51,0.1,50.01,2.99,0.0,0.0,4.61,69.71,0.0,1.0,230.64,4.01,461.09,3.46,5.43
2026-07-09 07:33:31.597164+00:00,84.8,3.0,110.01,45.24,0.0,-9.18,0.0,566.12,146.85,1051.54,1.0,322.19,80.03,74.97,1.1,105.0,3021.23,-657.94,0.1,50.14,2.98,0.0,0.0,4.61,70.01,0.0,1.0,230.24,4.02,461.99,3.48,5.45
2026-07-09 07:33:34.605607+00:00,84.86,3.01,109.96,45.15,0.0,-9.2,0.0,567.15,147.05,1051.89,1.0,321.02,80.34,75.23,1.1,105.15,3015.31,-658.74,0.1,50.09,2.97,0.0,0.0,4.62,69.79,0.0,0.99,229.63,4.02,458.1,3.49,5.49
2026-07-09 07:33:37.615930+00:00,85.28,2.99,110.33,45.33,0.0,-9.24,0.0,569.19,146.85,1048.51,1.0,321.83,79.93,75.3,1.11,105.63,3016.34,-654.38,0.1,50.2,2.98,0.0,0.0,4.57,70.04,0.0,1.0,228.81,4.02,461.86,3.49,5.47
2026-07-09 07:33:40.621874+00:00,84.87,2.98,110.3,45.48,0.0,-9.2,0.0,569.73,147.77,1052.5,1.0,321.84,80.24,75.34,1.1,105.83,3021.65,-655.52,0.1,50.03,2.99,0.0,0.0,4.58,69.95,0.0,1.0,230.04,4.0,460.69,3.5,5.5
2026-07-09 07:33:43.630514+00:00,50.62,2.98,1.35,45.53,0.0,-9.25,0.0,569.14,146.53,800.0,1.0,323.09,79.88,75.49,1.11,105.28,3004.44,-652.18,0.1,49.85,3.0,0.0,0.0,4.61,69.85,0.0,1.0,230.32,4.02,458.44,3.51,5.51
2026-07-09 07:33:46.644311+00:00,30.18,2.99,0.78,45.54,0.0,-9.21,0.0,571.43,147.75,800.0,1.0,322.58,80.22,75.53,1.11,105.29,2991.62,-649.51,0.1,49.67,2.99,0.0,0.0,4.58,69.91,0.0,1.0,229.84,4.0,461.57,3.49,5.5
2026-07-09 07:33:49.662385+00:00,17.69,2.99,0.98,45.43,0.0,-9.19,0.0,570.06,146.89,800.0,1.0,322.54,80.17,75.81,1.1,104.83,2989.2,-650.24,0.1,49.53,3.0,0.0,0.0,4.59,69.68,0.0,1.0,230.15,4.0,460.14,3.51,5.48
2026-07-09 07:33:52.673335+00:00,10.66,3.0,0.58,45.5,0.0,-9.22,0.0,571.62,146.6,800.0,1.0,323.59,79.85,75.98,1.11,105.3,2981.56,-648.19,0.1,49.54,3.0,0.0,0.0,4.61,69.45,0.0,0.99,231.03,4.0,458.58,3.52,5.49
2026-07-09 07:33:55.688025+00:00,5.99,3.02,0.72,45.35,0.0,-9.22,0.0,569.43,147.69,800.0,1.0,323.55,80.25,75.71,1.1,104.76,2992.09,-649.24,0.1,49.76,3.0,0.0,0.0,4.6,69.2,0.0,0.99,229.42,3.99,457.81,3.51,5.47
2026-07-09 07:33:58.698485+00:00,3.39,3.01,0.78,45.38,0.0,-9.2,0.0,568.37,147.59,800.0,1.0,324.05,80.43,75.87,1.1,104.46,2992.69,-651.76,0.1,49.96,3.0,0.0,0.0,4.62,69.41,0.0,0.99,228.76,3.98,460.72,3.5,5.5
2026-07-09 07:34:01.710533+00:00,2.31,3.02,0.54,45.14,0.0,-9.23,0.0,566.78,147.51,800.0,1.0,324.48,80.07,75.6,1.1,104.75,3000.14,-651.92,0.1,49.76,3.01,0.0,0.0,4.61,69.42,0.0,0.99,229.96,4.0,461.04,3.51,5.49
2026-07-09 07:34:04.723336+00:00,0.97,3.02,0.51,45.35,0.0,-9.18,0.0,567.17,147.33,800.0,0.99,322.81,80.28,75.82,1.11,104.53,3004.9,-652.97,0.1,49.89,3.01,0.0,0.0,4.58,69.72,0.0,1.0,230.28,4.01,462.2,3.51,5.5
2026-07-09 07:34:07.744827+00:00,1.01,3.01,0.95,45.13,0.0,-9.18,0.0,568.69,147.43,800.0,1.0,323.36,79.92,75.43,1.1,104.33,3012.49,-652.49,0.1,49.66,3.01,0.0,0.0,4.6,69.95,0.0,1.0,230.58,4.0,457.98,3.52,5.48
2026-07-09 07:34:10.749712+00:00,0.38,3.01,0.93,45.17,0.0,-9.22,0.0,571.37,146.88,800.0,1.0,322.64,79.95,75.15,1.1,104.42,3011.12,-648.97,0.1,49.63,3.02,0.0,0.0,4.62,69.97,0.0,0.99,229.51,3.98,459.47,3.51,5.46
2026-07-09 07:34:13.764107+00:00,0.0,3.01,0.74,45.06,0.0,-9.17,0.0,572.53,147.03,800.0,0.99,322.98,79.73,74.81,1.1,104.43,2996.7,-650.35,0.1,49.68,3.02,0.0,0.0,4.6,69.65,0.0,0.99,228.78,4.0,462.44,3.52,5.47
2026-07-09 07:34:16.775785+00:00,0.07,3.02,1.26,44.88,0.0,-9.19,0.0,569.87,146.56,800.0,1.0,321.19,80.09,74.89,1.1,104.46,2989.58,-647.39,0.1,49.78,3.0,0.0,0.0,4.59,69.51,0.0,1.0,229.02,3.99,459.35,3.53,5.47
2026-07-09 07:34:19.785949+00:00,0.26,3.0,0.5,45.09,0.0,-9.17,0.0,569.95,147.89,800.0,1.0,321.07,79.94,75.04,1.11,104.52,2984.77,-650.55,0.1,49.61,3.01,0.0,0.0,4.58,69.49,0.0,0.99,230.83,4.0,458.06,3.53,5.49
2026-07-09 07:34:22.807213+00:00,0.0,3.01,1.25,45.0,0.0,-9.23,0.0,570.86,147.88,800.0,1.0,321.31,80.06,75.05,1.1,104.93,2982.26,-652.96,0.1,49.61,2.99,0.0,0.0,4.59,69.41,0.0,0.99,229.82,4.02,459.25,3.54,5.49
2026-07-09 07:34:25.815443+00:00,0.14,3.01,0.74,44.83,0.0,-9.22,0.0,572.56,147.42,800.0,1.0,319.95,79.89,74.92,1.1,105.32,2971.53,-651.76,0.1,49.72,3.01,0.0,0.0,4.61,69.41,0.0,0.99,229.32,4.03,459.27,3.53,5.51
2026-07-09 07:34:28.824132+00:00,13.14,2.99,109.82,44.92,0.0,-9.19,0.0,573.88,147.62,834.01,1.0,319.35,80.23,75.06,1.11,105.72,2987.58,-648.27,0.1,50.0,3.01,0.0,0.0,4.6,69.34,0.0,0.99,230.61,4.03,459.49,3.51,5.48
2026-07-09 07:34:31.835443+00:00,24.01,3.0,109.93,44.72,0.0,-9.25,0.0,571.05,146.39,861.19,1.0,319.6,79.86,75.16,1.1,105.7,2980.24,-647.93,0.1,49.97,3.01,0.0,0.0,4.58,69.58,0.0,0.99,229.95,4.02,459.43,3.52,5.51
2026-07-09 07:34:34.843688+00:00,33.0,3.01,110.61,44.97,0.0,-9.23,0.0,571.26,147.58,885.08,1.0,319.72,80.22,75.08,1.11,106.09,2990.01,-650.2,0.1,49.8,3.02,0.0,0.0,4.6,69.59,0.0,0.99,229.11,4.03,460.25,3.52,5.52
2026-07-09 07:34:37.856093+00:00,40.78,3.0,109.99,45.1,0.0,-9.22,0.0,569.36,146.51,909.85,1.0,319.68,79.8,75.17,1.1,105.61,2981.8,-650.39,0.1,49.71,3.01,0.0,0.0,4.61,69.69,0.0,0.99,229.44,4.04,462.13,3.53,5.51
2026-07-09 07:34:40.865859+00:00,47.27,3.0,109.98,44.89,0.0,-9.23,0.0,570.0,147.09,930.87,0.99,319.53,79.75,75.32,1.1,105.95,2976.47,-650.72,0.1,49.99,3.0,0.0,0.0,4.61,69.72,0.0,0.99,230.61,4.04,460.05,3.51,5.53
2026-07-09 07:34:43.874181+00:00,52.77,3.0,110.5,44.94,0.0,-9.21,0.0,567.24,147.59,947.37,1.0,319.56,79.48,75.51,1.11,105.81,2966.13,-648.29,0.1,49.84,2.99,0.0,0.0,4.58,69.77,0.0,0.99,230.95,4.02,461.42,3.52,5.53
2026-07-09 07:34:46.907383+00:00,57.46,3.01,110.54,45.14,0.0,-9.15,0.0,565.75,147.24,958.54,1.0,320.8,79.84,75.28,1.11,105.76,2969.11,-645.41,0.1,49.72,2.98,0.0,0.0,4.57,69.84,0.0,1.0,230.81,4.0,457.55,3.5,5.54
2026-07-09 07:34:49.922022+00:00,61.88,3.02,110.39,45.22,0.0,-9.25,0.0,564.88,146.41,977.38,1.0,320.7,80.19,75.17,1.11,106.0,2983.01,-646.58,0.1,49.58,2.99,0.0,0.0,4.61,70.12,0.0,1.0,228.88,4.01,460.39,3.52,5.53
2026-07-09 07:34:52.931717+00:00,65.24,3.01,105.08,45.39,0.0,-8.76,0.0,565.12,139.28,983.85,1.0,321.4,79.77,75.31,1.05,106.26,2993.75,-648.84,0.1,49.86,3.0,0.0,0.0,4.35,69.96,0.0,1.0,217.38,4.01,435.5,3.5,5.51
2026-07-09 07:34:55.944481+00:00,68.25,3.0,104.64,45.13,0.0,-8.77,0.0,565.41,139.37,997.08,1.0,321.42,79.92,74.97,1.05,105.61,3004.15,-647.09,0.1,49.65,3.0,0.0,0.0,4.38,69.75,0.0,1.0,219.02,4.0,436.58,3.5,5.53
2026-07-09 07:34:58.977739+00:00,70.83,2.99,104.39,44.93,0.0,-8.78,0.0,565.32,139.67,1004.81,1.0,319.75,79.94,75.11,1.04,105.25,3007.14,-647.4,0.1,49.57,2.99,0.0,0.0,4.36,70.04,0.0,1.0,217.83,3.99,439.41,3.5,5.5
2026-07-09 07:35:02.023254+00:00,72.78,2.98,105.06,45.03,0.0,-8.76,0.0,567.88,139.97,1013.37,1.0,319.12,79.71,75.4,1.04,105.59,3012.55,-650.14,0.1,49.74,3.0,0.0,0.0,4.37,70.04,0.0,0.99,217.66,3.97,436.15,3.5,5.52
2026-07-09 07:35:05.038922+00:00,75.01,2.99,105.31,45.04,0.0,-8.73,0.0,569.66,140.09,1022.72,1.0,318.1,79.84,75.22,1.05,105.33,3018.85,-651.04,0.1,49.89,3.01,0.0,0.0,4.36,70.13,0.0,0.99,218.35,3.97,435.92,3.48,5.51
2026-07-09 07:35:08.085624+00:00,76.1,3.0,105.13,44.81,0.0,-8.69,0.0,570.66,140.39,1030.97,1.0,317.47,79.86,75.15,1.05,104.93,3022.92,-648.29,0.1,49.88,3.01,0.0,0.0,4.38,70.42,0.0,1.0,219.05,3.99,436.58,3.48,5.5
2026-07-09 07:35:11.096713+00:00,77.3,3.0,111.17,44.63,0.0,-9.35,0.0,569.23,149.46,1035.97,1.0,317.44,79.68,75.16,1.12,104.68,3012.1,-649.42,0.1,49.69,3.01,0.0,0.0,4.65,70.22,0.0,0.99,233.79,3.99,467.43,3.49,5.48
2026-07-09 07:35:14.106525+00:00,78.17,3.0,111.52,44.51,0.0,-9.33,0.0,570.5,148.76,1041.05,1.0,318.55,79.63,75.25,1.11,104.98,3016.89,-646.73,0.1,49.65,3.02,0.0,0.0,4.63,70.19,0.0,1.0,232.86,3.99,465.67,3.49,5.5
2026-07-09 07:35:17.109601+00:00,79.34,3.0,111.62,44.45,0.0,-9.31,0.0,567.77,149.43,1038.21,1.0,318.44,79.87,74.91,1.12,104.92,3006.86,-646.01,0.1,49.61,3.02,0.0,0.0,4.66,69.88,0.0,1.0,232.03,4.01,463.15,3.49,5.49
